Iteration,ReplicaIndex,Temperature,Energy,SAP
106,3,1.91569,34694.6,NA
106,4,5.13922,34825.9,NA
106,5,14.003,34892.8,NA
106,6,36.9862,35257.1,NA
106,7,99.2228,36278.6,NA
106,8,68.1045,35402.2,NA
107,0,0.1,33953.6,NA
107,1,0.266184,34197.6,NA
107,2,0.714092,34382.7,NA
107,3,1.91569,34694.6,NA
107,4,5.13922,34825.9,NA
107,5,14.003,34892.8,NA
107,6,36.9862,35074.8,NA
107,7,99.2228,36278.6,NA
107,8,68.1045,35402.2,NA
108,0,0.1,33928.6,NA
108,1,0.266184,34197.6,NA
108,2,0.714092,34382.7,NA
108,3,1.91569,34694.6,NA
108,4,5.13922,34825.9,NA
108,5,14.003,34892.8,NA
108,6,36.9862,35074.8,NA
108,7,99.2228,36303.6,NA
108,8,68.1045,35402.2,NA
109,0,0.1,33928.6,NA
109,1,0.266184,34197.6,NA
109,2,0.714092,34382.7,NA
109,3,1.91569,34694.6,NA
109,4,5.13922,34825.9,NA
109,5,14.003,34892.8,NA
109,6,36.9862,35074.8,NA
109,7,99.2228,36259.6,NA
109,8,68.1045,35402.2,NA
110,0,0.1,33928.6,NA
110,1,0.266184,34197.6,NA
110,2,0.714092,34382.7,NA
110,3,1.91569,34694.6,NA
110,4,5.13922,34825.9,NA
110,5,14.003,34823.6,NA
110,6,36.9862,34892.8,NA
110,7,99.2228,36235,NA
110,8,68.1045,35402.2,NA
111,0,0.1,33928.6,NA
111,1,0.266184,34197.6,NA
111,2,0.714092,34382.7,NA
111,3,1.91569,34694.6,NA
111,4,5.13922,34792.9,NA
111,5,14.003,34825.9,NA
111,6,36.9862,34863.6,NA
111,7,99.2228,36254.2,NA
111,8,68.1045,35668.8,NA
112,0,0.1,33928.6,NA
112,1,0.266184,34197.6,NA
112,2,0.714092,34382.7,NA
112,3,1.91569,34694.6,NA
112,4,5.13922,34792.9,NA
112,5,14.003,34825.9,NA
112,6,36.9862,34863.6,NA
112,7,99.2228,36365.2,NA
112,8,68.1045,35668.8,NA
113,0,0.1,33928.6,NA
113,1,0.266184,34197.6,NA
113,2,0.714092,34382.7,NA
113,3,1.91569,34694.6,NA
113,4,5.13922,34792.9,NA
113,5,14.003,34825.9,NA
113,6,36.9862,34907.7,NA
113,7,99.2228,36563.5,NA
113,8,68.1045,35668.8,NA
114,0,0.1,33928.6,NA
114,1,0.266184,34197.6,NA
114,2,0.714092,34382.7,NA
114,3,1.91569,34694.6,NA
114,4,5.13922,34792.9,NA
114,5,14.003,34825.9,NA
114,6,36.9862,34936.8,NA
114,7,99.2228,36749.9,NA
114,8,68.1045,35668.8,NA
115,0,0.1,33928.6,NA
115,1,0.266184,34197.6,NA
115,2,0.714092,34382.7,NA
115,3,1.91569,34694.6,NA
115,4,5.13922,34792.9,NA
115,5,14.003,34825.9,NA
115,6,36.9862,34970.1,NA
115,7,99.2228,36749.9,NA
115,8,68.1045,35199.2,NA
116,0,0.1,33928.6,NA
116,1,0.266184,34197.6,NA
116,2,0.714092,34382.7,NA
116,3,1.91569,34694.6,NA
116,4,5.13922,34792.9,NA
116,5,14.003,34825.9,NA
116,6,36.9862,34970.1,NA
116,7,99.2228,36764.6,NA
116,8,68.1045,35199.2,NA
117,0,0.1,33928.6,NA
117,1,0.266184,34197.6,NA
117,2,0.714092,34382.7,NA
117,3,1.91569,34694.6,NA
117,4,5.13922,34792.9,NA
117,5,14.003,34825.9,NA
117,6,36.9862,34970.1,NA
117,7,99.2228,36764.6,NA
117,8,68.1045,34796.3,NA
118,0,0.1,33928.6,NA
118,1,0.266184,34197.6,NA
118,2,0.714092,34382.7,NA
118,3,1.91569,34694.6,NA
118,4,5.13922,34792.9,NA
118,5,14.003,34825.9,NA
118,6,36.9862,34970.1,NA
118,7,99.2228,36885.8,NA
118,8,68.1045,34499.7,NA
119,0,0.1,33928.6,NA
119,1,0.266184,34197.6,NA
119,2,0.714092,34382.7,NA
119,3,1.91569,34694.6,NA
119,4,5.13922,34792.9,NA
119,5,14.003,34825.9,NA
119,6,36.9862,34970.1,NA
119,7,99.2228,36830.1,NA
119,8,68.1045,34831.7,NA
120,0,0.1,33928.6,NA
120,1,0.266184,34197.6,NA
120,2,0.714092,34382.7,NA
120,3,1.91569,34694.6,NA
120,4,5.13922,34792.9,NA
120,5,14.003,34825.9,NA
120,6,36.9862,34936.8,NA
120,7,99.2228,36537.4,NA
120,8,68.1045,34831.7,NA
121,0,0.1,33928.6,NA
121,1,0.266184,34197.6,NA
121,2,0.714092,34382.7,NA
121,3,1.91569,34496.3,NA
121,4,5.13922,34694.6,NA
121,5,14.003,34825.9,NA
121,6,36.9862,34936.8,NA
121,7,99.2228,36562.5,NA
121,8,68.1045,34831.7,NA
122,0,0.1,33928.6,NA
122,1,0.266184,34197.6,NA
122,2,0.714092,34382.7,NA
122,3,1.91569,34496.3,NA
122,4,5.13922,34694.6,NA
122,5,14.003,34825.9,NA
122,6,36.9862,34936.8,NA
122,7,99.2228,36508.2,NA
122,8,68.1045,34831.7,NA
123,0,0.1,33928.6,NA
123,1,0.266184,34197.6,NA
123,2,0.714092,34382.7,NA
123,3,1.91569,34496.3,NA
123,4,5.13922,34694.6,NA
123,5,14.003,34840.5,NA
123,6,36.9862,34936.8,NA
123,7,99.2228,36290.3,NA
123,8,68.1045,34831.7,NA
124,0,0.1,33928.6,NA
124,1,0.266184,34197.6,NA
124,2,0.714092,34382.7,NA
124,3,1.91569,34496.3,NA
124,4,5.13922,34694.6,NA
124,5,14.003,34840.5,NA
124,6,36.9862,34936.8,NA
124,7,99.2228,36854.5,NA
124,8,68.1045,34831.7,NA
125,0,0.1,33928.6,NA
125,1,0.266184,34197.6,NA
125,2,0.714092,34382.7,NA
125,3,1.91569,34496.3,NA
125,4,5.13922,34696.9,NA
125,5,14.003,34694.6,NA
125,6,36.9862,34936.8,NA
125,7,99.2228,36966.1,NA
125,8,68.1045,34831.7,NA
126,0,0.1,33928.6,NA
126,1,0.266184,34197.6,NA
126,2,0.714092,34382.7,NA
126,3,1.91569,34496.3,NA
126,4,5.13922,34694.6,NA
126,5,14.003,34696.9,NA
126,6,36.9862,34936.8,NA
126,7,99.2228,37047.7,NA
126,8,68.1045,34831.7,NA
127,0,0.1,33928.6,NA
127,1,0.266184,34197.6,NA
127,2,0.714092,34382.7,NA
127,3,1.91569,34496.3,NA
127,4,5.13922,34696.9,NA
127,5,14.003,34694.6,NA
127,6,36.9862,34936.8,NA
127,7,99.2228,37047.7,NA
127,8,68.1045,34831.7,NA
128,0,0.1,33928.6,NA
128,1,0.266184,34197.6,NA
128,2,0.714092,34382.7,NA
128,3,1.91569,34496.3,NA
128,4,5.13922,34694.6,NA
128,5,14.003,34696.9,NA
128,6,36.9862,34936.8,NA
128,7,99.2228,36809.3,NA
128,8,68.1045,34831.7,NA
129,0,0.1,33928.6,NA
129,1,0.266184,34197.6,NA
129,2,0.714092,34382.7,NA
129,3,1.91569,34496.3,NA
129,4,5.13922,34696.9,NA
129,5,14.003,34694.6,NA
129,6,36.9862,34936.8,NA
129,7,99.2228,36809.3,NA
129,8,68.1045,34831.7,NA
130,0,0.1,33928.6,NA
130,1,0.266184,34197.6,NA
130,2,0.714092,34382.7,NA
130,3,1.91569,34496.3,NA
130,4,5.13922,34694.6,NA
130,5,14.003,34696.9,NA
130,6,36.9862,34936.8,NA
130,7,99.2228,36708,NA
130,8,68.1045,34831.7,NA
131,0,0.1,33928.6,NA
131,1,0.266184,34197.6,NA
131,2,0.714092,34382.7,NA
131,3,1.91569,34496.3,NA
131,4,5.13922,34694.6,NA
131,5,14.003,34696.9,NA
131,6,36.9862,34936.8,NA
131,7,99.2228,36314.4,NA
131,8,68.1045,34831.7,NA
132,0,0.1,33928.6,NA
132,1,0.266184,34197.6,NA
132,2,0.714092,34382.7,NA
132,3,1.91569,34496.3,NA
132,4,5.13922,34696.9,NA
132,5,14.003,34694.6,NA
132,6,36.9862,34936.8,NA
132,7,99.2228,36314.4,NA
132,8,68.1045,34499.7,NA
133,0,0.1,33928.6,NA
133,1,0.266184,34197.6,NA
133,2,0.714092,34382.7,NA
133,3,1.91569,34496.3,NA
133,4,5.13922,34694.6,NA
133,5,14.003,34696.9,NA
133,6,36.9862,34936.8,NA
133,7,99.2228,36314.4,NA
133,8,68.1045,34499.7,NA
134,0,0.1,33928.6,NA
134,1,0.266184,34197.6,NA
134,2,0.714092,34382.7,NA
134,3,1.91569,34469,NA
134,4,5.13922,34694.6,NA
134,5,14.003,34696.9,NA
134,6,36.9862,34936.8,NA
134,7,99.2228,36314.4,NA
134,8,68.1045,34499.7,NA
135,0,0.1,33928.6,NA
135,1,0.266184,34197.6,NA
135,2,0.714092,34382.7,NA
135,3,1.91569,34469,NA
135,4,5.13922,34696.9,NA
135,5,14.003,34694.6,NA
135,6,36.9862,34936.8,NA
135,7,99.2228,36314.4,NA
135,8,68.1045,34499.7,NA
136,0,0.1,33928.6,NA
136,1,0.266184,34197.6,NA
136,2,0.714092,34382.7,NA
136,3,1.91569,34469,NA
136,4,5.13922,34694.6,NA
136,5,14.003,34696.9,NA
136,6,36.9862,34936.8,NA
136,7,99.2228,36314.4,NA
136,8,68.1045,34499.7,NA
137,0,0.1,33928.6,NA
137,1,0.266184,34197.6,NA
137,2,0.714092,34382.7,NA
137,3,1.91569,34469,NA
137,4,5.13922,34696.9,NA
137,5,14.003,34694.6,NA
137,6,36.9862,34892.8,NA
137,7,99.2228,36314.4,NA
137,8,68.1045,34499.7,NA
138,0,0.1,33928.6,NA
138,1,0.266184,34197.6,NA
138,2,0.714092,34382.7,NA
138,3,1.91569,34469,NA
138,4,5.13922,34682.2,NA
138,5,14.003,34694.6,NA
138,6,36.9862,34892.8,NA
138,7,99.2228,36111.6,NA
138,8,68.1045,34499.7,NA
139,0,0.1,33928.6,NA
139,1,0.266184,34197.6,NA
139,2,0.714092,34382.7,NA
139,3,1.91569,34469,NA
139,4,5.13922,34682.2,NA
139,5,14.003,34694.6,NA
139,6,36.9862,34892.8,NA
139,7,99.2228,36301.7,NA
139,8,68.1045,34499.7,NA
140,0,0.1,33928.6,NA
140,1,0.266184,34197.6,NA
140,2,0.714092,34382.7,NA
140,3,1.91569,34469,NA
140,4,5.13922,34694.6,NA
140,5,14.003,34682.2,NA
140,6,36.9862,34892.8,NA
140,7,99.2228,36273.1,NA
140,8,68.1045,34499.7,NA
141,0,0.1,33928.6,NA
141,1,0.266184,34197.6,NA
141,2,0.714092,34382.7,NA
141,3,1.91569,34469,NA
141,4,5.13922,34682.2,NA
141,5,14.003,34694.6,NA
141,6,36.9862,34863.6,NA
141,7,99.2228,36301.7,NA
141,8,68.1045,34673.4,NA
142,0,0.1,33928.6,NA
142,1,0.266184,34197.6,NA
142,2,0.714092,34382.7,NA
142,3,1.91569,34469,NA
142,4,5.13922,34682.2,NA
142,5,14.003,34694.6,NA
142,6,36.9862,34863.6,NA
142,7,99.2228,36301.7,NA
142,8,68.1045,34673.4,NA
143,0,0.1,33928.6,NA
143,1,0.266184,34197.6,NA
143,2,0.714092,34382.7,NA
143,3,1.91569,34469,NA
143,4,5.13922,34682.2,NA
143,5,14.003,34694.6,NA
143,6,36.9862,34863.6,NA
143,7,99.2228,36282,NA
143,8,68.1045,34673.4,NA
144,0,0.1,33928.6,NA
144,1,0.266184,34197.6,NA
144,2,0.714092,34382.7,NA
144,3,1.91569,34469,NA
144,4,5.13922,34682.2,NA
144,5,14.003,34694.6,NA
144,6,36.9862,34863.6,NA
144,7,99.2228,36082.1,NA
144,8,68.1045,34642.7,NA
145,0,0.1,33928.6,NA
145,1,0.266184,34197.6,NA
145,2,0.714092,34382.7,NA
145,3,1.91569,34469,NA
145,4,5.13922,34682.2,NA
145,5,14.003,34694.6,NA
145,6,36.9862,34863.6,NA
145,7,99.2228,36038,NA
145,8,68.1045,34642.7,NA
146,0,0.1,33928.6,NA
146,1,0.266184,34197.6,NA
146,2,0.714092,34382.7,NA
146,3,1.91569,34469,NA
146,4,5.13922,34682.2,NA
146,5,14.003,34694.6,NA
146,6,36.9862,34863.6,NA
146,7,99.2228,36066.7,NA
146,8,68.1045,34642.7,NA
147,0,0.1,33928.6,NA
147,1,0.266184,34197.6,NA
147,2,0.714092,34382.7,NA
147,3,1.91569,34469,NA
147,4,5.13922,34694.6,NA
147,5,14.003,34682.2,NA
147,6,36.9862,34863.6,NA
147,7,99.2228,36066.7,NA
147,8,68.1045,34673.4,NA
148,0,0.1,33928.6,NA
148,1,0.266184,34197.6,NA
148,2,0.714092,34382.7,NA
148,3,1.91569,34469,NA
148,4,5.13922,34682.2,NA
148,5,14.003,34694.6,NA
148,6,36.9862,34863.6,NA
148,7,99.2228,35631.4,NA
148,8,68.1045,34673.4,NA
149,0,0.1,33928.6,NA
149,1,0.266184,34197.6,NA
149,2,0.714092,34382.7,NA
149,3,1.91569,34469,NA
149,4,5.13922,34682.2,NA
149,5,14.003,34694.6,NA
149,6,36.9862,34863.6,NA
149,7,99.2228,35515,NA
149,8,68.1045,34673.4,NA
150,0,0.1,33928.6,NA
150,1,0.266184,34197.6,NA
150,2,0.714092,34382.7,NA
150,3,1.91569,34469,NA
150,4,5.13922,34682.2,NA
150,5,14.003,34694.6,NA
150,6,36.9862,34662.9,NA
150,7,99.2228,34863.6,NA
150,8,68.1045,34673.4,NA
151,0,0.1,33928.6,NA
151,1,0.266184,34197.6,NA
151,2,0.714092,34382.7,NA
151,3,1.91569,34469,NA
151,4,5.13922,34694.6,NA
151,5,14.003,34634.2,NA
151,6,36.9862,34682.2,NA
151,7,99.2228,34673.4,NA
151,8,68.1045,34863.6,NA
152,0,0.1,33928.6,NA
152,1,0.266184,34197.6,NA
152,2,0.714092,34382.7,NA
152,3,1.91569,34469,NA
152,4,5.13922,34634.2,NA
152,5,14.003,34682.2,NA
152,6,36.9862,34673.4,NA
152,7,99.2228,34863.6,NA
152,8,68.1045,34694.6,NA
153,0,0.1,33928.6,NA
153,1,0.266184,34197.6,NA
153,2,0.714092,34382.7,NA
153,3,1.91569,34412.8,NA
153,4,5.13922,34469,NA
153,5,14.003,34673.4,NA
153,6,36.9862,34682.2,NA
153,7,99.2228,34863.6,NA
153,8,68.1045,34694.6,NA
154,0,0.1,33928.6,NA
154,1,0.266184,34197.6,NA
154,2,0.714092,34382.7,NA
154,3,1.91569,34412.8,NA
154,4,5.13922,34469,NA
154,5,14.003,34682.2,NA
154,6,36.9862,34673.4,NA
154,7,99.2228,34893.5,NA
154,8,68.1045,34892.8,NA
155,0,0.1,33928.6,NA
155,1,0.266184,34197.6,NA
155,2,0.714092,34382.7,NA
155,3,1.91569,34398.1,NA
155,4,5.13922,34469,NA
155,5,14.003,34674.6,NA
155,6,36.9862,34682.2,NA
155,7,99.2228,35092.1,NA
155,8,68.1045,34892.8,NA
156,0,0.1,33928.6,NA
156,1,0.266184,34197.6,NA
156,2,0.714092,34382.7,NA
156,3,1.91569,34398.1,NA
156,4,5.13922,34469,NA
156,5,14.003,34682.2,NA
156,6,36.9862,34674.6,NA
156,7,99.2228,35381.4,NA
156,8,68.1045,34892.8,NA
157,0,0.1,33928.6,NA
157,1,0.266184,34197.6,NA
157,2,0.714092,34382.7,NA
157,3,1.91569,34398.1,NA
157,4,5.13922,34469,NA
157,5,14.003,34674.6,NA
157,6,36.9862,34682.2,NA
157,7,99.2228,35644.4,NA
157,8,68.1045,34892.8,NA
158,0,0.1,33928.6,NA
158,1,0.266184,34197.6,NA
158,2,0.714092,34382.7,NA
158,3,1.91569,34398.1,NA
158,4,5.13922,34469,NA
158,5,14.003,34643.9,NA
158,6,36.9862,34682.2,NA
158,7,99.2228,35514.6,NA
158,8,68.1045,34892.8,NA
159,0,0.1,33928.6,NA
159,1,0.266184,34197.6,NA
159,2,0.714092,34382.7,NA
159,3,1.91569,34398.1,NA
159,4,5.13922,34469,NA
159,5,14.003,34642.7,NA
159,6,36.9862,34726.3,NA
159,7,99.2228,35652.8,NA
159,8,68.1045,34892.8,NA
160,0,0.1,33928.6,NA
160,1,0.266184,34197.6,NA
160,2,0.714092,34382.7,NA
160,3,1.91569,34398.1,NA
160,4,5.13922,34469,NA
160,5,14.003,34642.7,NA
160,6,36.9862,34682.2,NA
160,7,99.2228,35724.8,NA
160,8,68.1045,34892.8,NA
161,0,0.1,33928.6,NA
161,1,0.266184,34197.6,NA
161,2,0.714092,34325.9,NA
161,3,1.91569,34382.7,NA
161,4,5.13922,34469,NA
161,5,14.003,34642.7,NA
161,6,36.9862,34682.2,NA
161,7,99.2228,35479.2,NA
161,8,68.1045,34892.8,NA
162,0,0.1,33928.6,NA
162,1,0.266184,34197.6,NA
162,2,0.714092,34273.4,NA
162,3,1.91569,33945.6,NA
162,4,5.13922,34382.7,NA
162,5,14.003,34642.7,NA
162,6,36.9862,34682.2,NA
162,7,99.2228,35479.2,NA
162,8,68.1045,34892.8,NA
163,0,0.1,33928.6,NA
163,1,0.266184,34197.6,NA
163,2,0.714092,33945.6,NA
163,3,1.91569,34273.4,NA
163,4,5.13922,34382.7,NA
163,5,14.003,34642.7,NA
163,6,36.9862,34682.2,NA
163,7,99.2228,35260.2,NA
163,8,68.1045,34892.8,NA
164,0,0.1,33928.6,NA
164,1,0.266184,33945.6,NA
164,2,0.714092,34197.6,NA
164,3,1.91569,34273.4,NA
164,4,5.13922,34382.7,NA
164,5,14.003,34642.7,NA
164,6,36.9862,34682.2,NA
164,7,99.2228,35260.2,NA
164,8,68.1045,35058.7,NA
165,0,0.1,33928.6,NA
165,1,0.266184,33945.6,NA
165,2,0.714092,34197.6,NA
165,3,1.91569,34273.4,NA
165,4,5.13922,34382.7,NA
165,5,14.003,34642.7,NA
165,6,36.9862,34682.2,NA
165,7,99.2228,35397.4,NA
165,8,68.1045,34892.8,NA
166,0,0.1,33928.6,NA
166,1,0.266184,33945.6,NA
166,2,0.714092,34197.6,NA
166,3,1.91569,34273.4,NA
166,4,5.13922,34382.7,NA
166,5,14.003,34642.7,NA
166,6,36.9862,34682.2,NA
166,7,99.2228,35479.2,NA
166,8,68.1045,34892.8,NA
167,0,0.1,33928.6,NA
167,1,0.266184,33945.6,NA
167,2,0.714092,34197.6,NA
167,3,1.91569,34273.4,NA
167,4,5.13922,34382.7,NA
167,5,14.003,34642.7,NA
167,6,36.9862,34682.2,NA
167,7,99.2228,35299.5,NA
167,8,68.1045,34892.8,NA
168,0,0.1,33928.6,NA
168,1,0.266184,33945.6,NA
168,2,0.714092,34148.5,NA
168,3,1.91569,34197.6,NA
168,4,5.13922,34382.7,NA
168,5,14.003,34682.2,NA
168,6,36.9862,34642.7,NA
168,7,99.2228,35326.8,NA
168,8,68.1045,34892.8,NA
169,0,0.1,33928.6,NA
169,1,0.266184,33945.6,NA
169,2,0.714092,34148.5,NA
169,3,1.91569,34197.6,NA
169,4,5.13922,34382.7,NA
169,5,14.003,34642.7,NA
169,6,36.9862,34682.2,NA
169,7,99.2228,35326.8,NA
169,8,68.1045,34892.8,NA
170,0,0.1,33928.6,NA
170,1,0.266184,33945.6,NA
170,2,0.714092,34148.5,NA
170,3,1.91569,34197.6,NA
170,4,5.13922,34382.7,NA
170,5,14.003,34642.7,NA
170,6,36.9862,34682.2,NA
170,7,99.2228,35326.8,NA
170,8,68.1045,34970.1,NA
171,0,0.1,33928.6,NA
171,1,0.266184,33945.6,NA
171,2,0.714092,34148.5,NA
171,3,1.91569,34197.6,NA
171,4,5.13922,34382.7,NA
171,5,14.003,34642.7,NA
171,6,36.9862,34696.9,NA
171,7,99.2228,35326.8,NA
171,8,68.1045,34970.1,NA
172,0,0.1,33928.6,NA
172,1,0.266184,33945.6,NA
172,2,0.714092,34148.5,NA
172,3,1.91569,34197.6,NA
172,4,5.13922,34382.7,NA
172,5,14.003,34642.7,NA
172,6,36.9862,34696.9,NA
172,7,99.2228,35505.4,NA
172,8,68.1045,34970.1,NA
173,0,0.1,33928.6,NA
173,1,0.266184,33945.6,NA
173,2,0.714092,34148.5,NA
173,3,1.91569,34197.6,NA
173,4,5.13922,34382.7,NA
173,5,14.003,34642.7,NA
173,6,36.9862,34696.9,NA
173,7,99.2228,35376.3,NA
173,8,68.1045,34970.1,NA
174,0,0.1,33928.6,NA
174,1,0.266184,33945.6,NA
174,2,0.714092,34148.5,NA
174,3,1.91569,34197.6,NA
174,4,5.13922,34382.7,NA
174,5,14.003,34642.7,NA
174,6,36.9862,34793.1,NA
174,7,99.2228,35376.3,NA
174,8,68.1045,34899.8,NA
175,0,0.1,33928.6,NA
175,1,0.266184,33945.6,NA
175,2,0.714092,34148.5,NA
175,3,1.91569,34197.6,NA
175,4,5.13922,34382.7,NA
175,5,14.003,34642.7,NA
175,6,36.9862,34793.1,NA
175,7,99.2228,35500.3,NA
175,8,68.1045,34866.6,NA
176,0,0.1,33928.6,NA
176,1,0.266184,33945.6,NA
176,2,0.714092,34148.5,NA
176,3,1.91569,34197.6,NA
176,4,5.13922,34382.7,NA
176,5,14.003,34579.5,NA
176,6,36.9862,34793.1,NA
176,7,99.2228,35432.2,NA
176,8,68.1045,34866.6,NA
177,0,0.1,33928.6,NA
177,1,0.266184,33945.6,NA
177,2,0.714092,34148.5,NA
177,3,1.91569,34197.6,NA
177,4,5.13922,34382.7,NA
177,5,14.003,34579.5,NA
177,6,36.9862,34696.9,NA
177,7,99.2228,35432.2,NA
177,8,68.1045,34822.6,NA
178,0,0.1,33928.6,NA
178,1,0.266184,33945.6,NA
178,2,0.714092,34148.5,NA
178,3,1.91569,34197.6,NA
178,4,5.13922,34382.7,NA
178,5,14.003,34579.5,NA
178,6,36.9862,34696.9,NA
178,7,99.2228,35432.2,NA
178,8,68.1045,34822.6,NA
179,0,0.1,33928.6,NA
179,1,0.266184,33945.6,NA
179,2,0.714092,34148.5,NA
179,3,1.91569,34197.6,NA
179,4,5.13922,34382.7,NA
179,5,14.003,34579.5,NA
179,6,36.9862,34696.9,NA
179,7,99.2228,35457.3,NA
179,8,68.1045,35106.6,NA
180,0,0.1,33928.6,NA
180,1,0.266184,33945.6,NA
180,2,0.714092,34148.5,NA
180,3,1.91569,34197.6,NA
180,4,5.13922,34382.7,NA
180,5,14.003,34579.5,NA
180,6,36.9862,34682.2,NA
180,7,99.2228,35350,NA
180,8,68.1045,35261.4,NA
181,0,0.1,33928.6,NA
181,1,0.266184,33945.6,NA
181,2,0.714092,34148.5,NA
181,3,1.91569,34197.6,NA
181,4,5.13922,34382.7,NA
181,5,14.003,34579.5,NA
181,6,36.9862,34682.2,NA
181,7,99.2228,35261.4,NA
181,8,68.1045,35106.6,NA
182,0,0.1,33928.6,NA
182,1,0.266184,33945.6,NA
182,2,0.714092,34148.5,NA
182,3,1.91569,34197.6,NA
182,4,5.13922,34382.7,NA
182,5,14.003,34579.5,NA
182,6,36.9862,34682.2,NA
182,7,99.2228,35157.6,NA
182,8,68.1045,35106.6,NA
183,0,0.1,33928.6,NA
183,1,0.266184,33945.6,NA
183,2,0.714092,34148.5,NA
183,3,1.91569,34197.6,NA
183,4,5.13922,34382.7,NA
183,5,14.003,34579.5,NA
183,6,36.9862,34682.2,NA
183,7,99.2228,35106.6,NA
183,8,68.1045,35157.6,NA
184,0,0.1,33928.6,NA
184,1,0.266184,33945.6,NA
184,2,0.714092,34114.8,NA
184,3,1.91569,34197.6,NA
184,4,5.13922,34382.7,NA
184,5,14.003,34579.5,NA
184,6,36.9862,34696.9,NA
184,7,99.2228,35157.6,NA
184,8,68.1045,35106.6,NA
185,0,0.1,33928.6,NA
185,1,0.266184,33945.6,NA
185,2,0.714092,34114.8,NA
185,3,1.91569,34197.6,NA
185,4,5.13922,34382.7,NA
185,5,14.003,34579.5,NA
185,6,36.9862,34696.9,NA
185,7,99.2228,35190.4,NA
185,8,68.1045,35149.4,NA
186,0,0.1,33928.6,NA
186,1,0.266184,33945.6,NA
186,2,0.714092,34114.8,NA
186,3,1.91569,34197.6,NA
186,4,5.13922,34382.7,NA
186,5,14.003,34579.5,NA
186,6,36.9862,34696.9,NA
186,7,99.2228,35316.9,NA
186,8,68.1045,34922.8,NA
187,0,0.1,33928.6,NA
187,1,0.266184,33945.6,NA
187,2,0.714092,34114.8,NA
187,3,1.91569,34197.6,NA
187,4,5.13922,34382.7,NA
187,5,14.003,34579.5,NA
187,6,36.9862,34696.9,NA
187,7,99.2228,35331.6,NA
187,8,68.1045,34866.6,NA
188,0,0.1,33928.6,NA
188,1,0.266184,33945.6,NA
188,2,0.714092,34114.8,NA
188,3,1.91569,34197.6,NA
188,4,5.13922,34382.7,NA
188,5,14.003,34579.5,NA
188,6,36.9862,34696.9,NA
188,7,99.2228,35331.6,NA
188,8,68.1045,34866.6,NA
189,0,0.1,33928.6,NA
189,1,0.266184,33945.6,NA
189,2,0.714092,34114.8,NA
189,3,1.91569,34197.6,NA
189,4,5.13922,34382.7,NA
189,5,14.003,34579.5,NA
189,6,36.9862,34682.2,NA
189,7,99.2228,35434.9,NA
189,8,68.1045,34934.7,NA
190,0,0.1,33928.6,NA
190,1,0.266184,33945.6,NA
190,2,0.714092,34114.8,NA
190,3,1.91569,34197.6,NA
190,4,5.13922,34382.7,NA
190,5,14.003,34579.5,NA
190,6,36.9862,34682.2,NA
190,7,99.2228,35195.4,NA
190,8,68.1045,34927.1,NA
191,0,0.1,33928.6,NA
191,1,0.266184,33945.6,NA
191,2,0.714092,34114.8,NA
191,3,1.91569,34197.6,NA
191,4,5.13922,34382.7,NA
191,5,14.003,34579.5,NA
191,6,36.9862,34682.2,NA
191,7,99.2228,34911.4,NA
191,8,68.1045,34791.7,NA
192,0,0.1,33928.6,NA
192,1,0.266184,33945.6,NA
192,2,0.714092,34114.8,NA
192,3,1.91569,34197.6,NA
192,4,5.13922,34382.7,NA
192,5,14.003,34579.5,NA
192,6,36.9862,34696.9,NA
192,7,99.2228,34973,NA
192,8,68.1045,34808.1,NA
193,0,0.1,33928.6,NA
193,1,0.266184,33945.6,NA
193,2,0.714092,34114.8,NA
193,3,1.91569,34197.6,NA
193,4,5.13922,34382.7,NA
193,5,14.003,34579.5,NA
193,6,36.9862,34696.9,NA
193,7,99.2228,34808.1,NA
193,8,68.1045,34940.1,NA
194,0,0.1,33928.6,NA
194,1,0.266184,33945.6,NA
194,2,0.714092,34114.8,NA
194,3,1.91569,34197.6,NA
194,4,5.13922,34056,NA
194,5,14.003,34382.7,NA
194,6,36.9862,34696.9,NA
194,7,99.2228,35095.7,NA
194,8,68.1045,34940.1,NA
195,0,0.1,33928.6,NA
195,1,0.266184,33945.6,NA
195,2,0.714092,34114.8,NA
195,3,1.91569,34056,NA
195,4,5.13922,34197.6,NA
195,5,14.003,34382.7,NA
195,6,36.9862,34696.9,NA
195,7,99.2228,34940.1,NA
195,8,68.1045,35095.7,NA
196,0,0.1,33928.6,NA
196,1,0.266184,33945.6,NA
196,2,0.714092,34056,NA
196,3,1.91569,34114.8,NA
196,4,5.13922,34197.6,NA
196,5,14.003,34382.7,NA
196,6,36.9862,34696.9,NA
196,7,99.2228,35095.7,NA
196,8,68.1045,34940.1,NA
197,0,0.1,33928.6,NA
197,1,0.266184,33945.6,NA
197,2,0.714092,34056,NA
197,3,1.91569,34114.8,NA
197,4,5.13922,34197.6,NA
197,5,14.003,34382.7,NA
197,6,36.9862,34696.9,NA
197,7,99.2228,34940.1,NA
197,8,68.1045,35095.7,NA
198,0,0.1,33928.6,NA
198,1,0.266184,33945.6,NA
198,2,0.714092,34056,NA
198,3,1.91569,34114.8,NA
198,4,5.13922,34197.6,NA
198,5,14.003,34382.7,NA
198,6,36.9862,34781.4,NA
198,7,99.2228,35095.7,NA
198,8,68.1045,34800.2,NA
199,0,0.1,33928.6,NA
199,1,0.266184,33945.6,NA
199,2,0.714092,34056,NA
